comparison_type,model_source,layer,emotion_or_group,estimate_name,cosine,explained_fraction,ci_low,ci_high,p_value,q_value,max_stat_p_value,null_p95,reliability,pca_status,effective_rank,condition_number,gate_passed,confirmatory,notes,row_label
split_reliability,aligned,2,joyful,reliability,,,,,,,,,0.6275900577482291,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,3,joyful,reliability,,,,,,,,,0.6498527435605361,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,4,joyful,reliability,,,,,,,,,0.6662691482944917,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,5,joyful,reliability,,,,,,,,,0.660797558382111,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,6,joyful,reliability,,,,,,,,,0.6910238098340112,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,7,joyful,reliability,,,,,,,,,0.7109826085039901,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,8,joyful,reliability,,,,,,,,,0.7266988715967367,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,9,joyful,reliability,,,,,,,,,0.7471852063100444,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,10,joyful,reliability,,,,,,,,,0.7987440335333379,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,11,joyful,reliability,,,,,,,,,0.7866949700874504,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,12,joyful,reliability,,,,,,,,,0.776353251023061,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,13,joyful,reliability,,,,,,,,,0.7901099467830166,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,14,joyful,reliability,,,,,,,,,0.7919030806066728,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,15,joyful,reliability,,,,,,,,,0.7961454941319808,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,16,joyful,reliability,,,,,,,,,0.8041516512920343,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,17,joyful,reliability,,,,,,,,,0.8030744628455819,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,18,joyful,reliability,,,,,,,,,0.8050409510024378,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,19,joyful,reliability,,,,,,,,,0.8121106108115105,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,20,joyful,reliability,,,,,,,,,0.8149184280854782,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,21,joyful,reliability,,,,,,,,,0.8125864646313291,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,22,joyful,reliability,,,,,,,,,0.8114089858419804,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,23,joyful,reliability,,,,,,,,,0.8063808689540896,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,24,joyful,reliability,,,,,,,,,0.7980187755237733,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,25,joyful,reliability,,,,,,,,,0.801551420841298,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,26,joyful,reliability,,,,,,,,,0.7972127482152652,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,27,joyful,reliability,,,,,,,,,0.8018242020881657,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,28,joyful,reliability,,,,,,,,,0.7954229475957714,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,29,joyful,reliability,,,,,,,,,0.7954612000132294,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,30,joyful,reliability,,,,,,,,,0.8074365488110498,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,31,joyful,reliability,,,,,,,,,0.8223590885573195,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,32,joyful,reliability,,,,,,,,,0.8202938034191849,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,33,joyful,reliability,,,,,,,,,0.8101880955053563,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,34,joyful,reliability,,,,,,,,,0.8110603600922494,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,35,joyful,reliability,,,,,,,,,0.7980044435270279,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,36,joyful,reliability,,,,,,,,,0.8108912092192773,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,37,joyful,reliability,,,,,,,,,0.8115336897971499,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,38,joyful,reliability,,,,,,,,,0.8153667318426121,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,39,joyful,reliability,,,,,,,,,0.8166589069322202,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,40,joyful,reliability,,,,,,,,,0.8233222162250988,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,41,joyful,reliability,,,,,,,,,0.8244875577141437,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,42,joyful,reliability,,,,,,,,,0.8259416460322129,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,43,joyful,reliability,,,,,,,,,0.8233972186651886,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,44,joyful,reliability,,,,,,,,,0.8214014874164262,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,45,joyful,reliability,,,,,,,,,0.8192032118529198,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,46,joyful,reliability,,,,,,,,,0.8146025669899833,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,47,joyful,reliability,,,,,,,,,0.8155976486264483,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: joyful
split_reliability,aligned,0,miserable,reliability,,,,,,,,,0.44582128210670563,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,1,miserable,reliability,,,,,,,,,0.4734850883305804,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,2,miserable,reliability,,,,,,,,,0.489075920183101,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,3,miserable,reliability,,,,,,,,,0.502740626188664,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,4,miserable,reliability,,,,,,,,,0.5155408391700524,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,5,miserable,reliability,,,,,,,,,0.5234961551550987,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,6,miserable,reliability,,,,,,,,,0.5434332115746301,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,7,miserable,reliability,,,,,,,,,0.5689046065020773,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,8,miserable,reliability,,,,,,,,,0.5694651155438827,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,9,miserable,reliability,,,,,,,,,0.5623121083191299,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,10,miserable,reliability,,,,,,,,,0.5946549417586375,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,11,miserable,reliability,,,,,,,,,0.5889594654697679,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,12,miserable,reliability,,,,,,,,,0.5856608524280775,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,13,miserable,reliability,,,,,,,,,0.5963001708446486,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,14,miserable,reliability,,,,,,,,,0.5861173133195965,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,15,miserable,reliability,,,,,,,,,0.6056993014925878,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,16,miserable,reliability,,,,,,,,,0.6301464089567902,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,17,miserable,reliability,,,,,,,,,0.6229262925483204,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,18,miserable,reliability,,,,,,,,,0.6347218525307602,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,19,miserable,reliability,,,,,,,,,0.6328543525237963,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,20,miserable,reliability,,,,,,,,,0.625841825747852,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,21,miserable,reliability,,,,,,,,,0.6179511208658174,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,22,miserable,reliability,,,,,,,,,0.6248655397279214,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,23,miserable,reliability,,,,,,,,,0.6218589940363866,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,24,miserable,reliability,,,,,,,,,0.6426388553623785,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,25,miserable,reliability,,,,,,,,,0.6399520426203311,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,26,miserable,reliability,,,,,,,,,0.6387214211586605,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,27,miserable,reliability,,,,,,,,,0.6414105837550389,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,28,miserable,reliability,,,,,,,,,0.651929218877187,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,29,miserable,reliability,,,,,,,,,0.6561824056980109,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,30,miserable,reliability,,,,,,,,,0.6604335660846953,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,31,miserable,reliability,,,,,,,,,0.6860443250148576,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,32,miserable,reliability,,,,,,,,,0.6812150624808632,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,33,miserable,reliability,,,,,,,,,0.6892902042890349,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,34,miserable,reliability,,,,,,,,,0.6821763889337518,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,35,miserable,reliability,,,,,,,,,0.6763362718228888,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,36,miserable,reliability,,,,,,,,,0.6848302567517839,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,37,miserable,reliability,,,,,,,,,0.6901821071581938,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,38,miserable,reliability,,,,,,,,,0.6956947422066462,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,39,miserable,reliability,,,,,,,,,0.7017990082352179,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,40,miserable,reliability,,,,,,,,,0.7121265002745784,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,41,miserable,reliability,,,,,,,,,0.7144187562566289,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,42,miserable,reliability,,,,,,,,,0.716148297294936,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,43,miserable,reliability,,,,,,,,,0.7133570802089957,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,44,miserable,reliability,,,,,,,,,0.7256711469775962,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,45,miserable,reliability,,,,,,,,,0.71084435339931,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,46,miserable,reliability,,,,,,,,,0.670721862560922,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,47,miserable,reliability,,,,,,,,,0.6811500630548242,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: miserable
split_reliability,aligned,0,sad,reliability,,,,,,,,,0.3916906818172205,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,1,sad,reliability,,,,,,,,,0.4652558917228979,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,2,sad,reliability,,,,,,,,,0.5233832171786724,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,3,sad,reliability,,,,,,,,,0.536383820009081,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,4,sad,reliability,,,,,,,,,0.5109922261369847,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,5,sad,reliability,,,,,,,,,0.5000608790219336,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,6,sad,reliability,,,,,,,,,0.4891638091947966,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,7,sad,reliability,,,,,,,,,0.48740691206851355,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,8,sad,reliability,,,,,,,,,0.45135242601601505,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,9,sad,reliability,,,,,,,,,0.468513052743988,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,10,sad,reliability,,,,,,,,,0.4560067268386582,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,11,sad,reliability,,,,,,,,,0.4433845420860387,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,12,sad,reliability,,,,,,,,,0.4342921402895746,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,13,sad,reliability,,,,,,,,,0.4603376722110318,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,14,sad,reliability,,,,,,,,,0.4734528406048749,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,15,sad,reliability,,,,,,,,,0.4887980024900071,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,16,sad,reliability,,,,,,,,,0.5316860625403342,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,17,sad,reliability,,,,,,,,,0.536675206748073,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,18,sad,reliability,,,,,,,,,0.538831386045499,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,19,sad,reliability,,,,,,,,,0.5367258080072032,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,20,sad,reliability,,,,,,,,,0.5502741165674092,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,21,sad,reliability,,,,,,,,,0.5786960921778256,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,22,sad,reliability,,,,,,,,,0.6003636720380874,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,23,sad,reliability,,,,,,,,,0.6172478454705262,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,24,sad,reliability,,,,,,,,,0.6106050404487869,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,25,sad,reliability,,,,,,,,,0.6187413844853445,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,26,sad,reliability,,,,,,,,,0.6133255351944362,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,27,sad,reliability,,,,,,,,,0.6224540810086981,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,28,sad,reliability,,,,,,,,,0.6269639704173183,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,29,sad,reliability,,,,,,,,,0.6385576350650821,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,30,sad,reliability,,,,,,,,,0.6527037534446479,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,31,sad,reliability,,,,,,,,,0.6930134265927307,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,32,sad,reliability,,,,,,,,,0.6890785556857182,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,33,sad,reliability,,,,,,,,,0.6947628091647317,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,34,sad,reliability,,,,,,,,,0.6938378710333521,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,35,sad,reliability,,,,,,,,,0.6898809146486854,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,36,sad,reliability,,,,,,,,,0.6952847705448212,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,37,sad,reliability,,,,,,,,,0.6947851844270788,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,38,sad,reliability,,,,,,,,,0.7000219470029504,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,39,sad,reliability,,,,,,,,,0.7006084285443943,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,40,sad,reliability,,,,,,,,,0.711217776468233,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,41,sad,reliability,,,,,,,,,0.7122544968186016,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,42,sad,reliability,,,,,,,,,0.7176418674822082,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,43,sad,reliability,,,,,,,,,0.7164274624998009,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,44,sad,reliability,,,,,,,,,0.7209054198374166,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,45,sad,reliability,,,,,,,,,0.7148575633589582,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,46,sad,reliability,,,,,,,,,0.7242687245368955,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,47,sad,reliability,,,,,,,,,0.7808818468492362,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: sad
split_reliability,aligned,0,serene,reliability,,,,,,,,,0.5075686956835328,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,1,serene,reliability,,,,,,,,,0.4878782607019923,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,2,serene,reliability,,,,,,,,,0.5020976731758955,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,3,serene,reliability,,,,,,,,,0.48812265676859207,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,4,serene,reliability,,,,,,,,,0.5068961725944733,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,5,serene,reliability,,,,,,,,,0.5043092195815654,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,6,serene,reliability,,,,,,,,,0.5132734868295168,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,7,serene,reliability,,,,,,,,,0.5447773246070193,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,8,serene,reliability,,,,,,,,,0.57904417086006,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,9,serene,reliability,,,,,,,,,0.6154498856096247,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,10,serene,reliability,,,,,,,,,0.6631811093867022,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,11,serene,reliability,,,,,,,,,0.6571928484045539,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,12,serene,reliability,,,,,,,,,0.6709216745157541,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,13,serene,reliability,,,,,,,,,0.709909470374433,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,14,serene,reliability,,,,,,,,,0.7056138225421679,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,15,serene,reliability,,,,,,,,,0.7187312839640944,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,16,serene,reliability,,,,,,,,,0.7408066138371109,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,17,serene,reliability,,,,,,,,,0.7232235320262023,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,18,serene,reliability,,,,,,,,,0.7083907064556958,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,19,serene,reliability,,,,,,,,,0.7032599637175536,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,20,serene,reliability,,,,,,,,,0.7071242615800245,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,21,serene,reliability,,,,,,,,,0.7141996397669866,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,22,serene,reliability,,,,,,,,,0.6934864194069429,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,23,serene,reliability,,,,,,,,,0.6804922587668979,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,24,serene,reliability,,,,,,,,,0.6557320464104225,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,25,serene,reliability,,,,,,,,,0.6491766741426389,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,26,serene,reliability,,,,,,,,,0.6217414099108999,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,27,serene,reliability,,,,,,,,,0.6100591291086332,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,28,serene,reliability,,,,,,,,,0.628626112174196,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,29,serene,reliability,,,,,,,,,0.6296172806924829,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,30,serene,reliability,,,,,,,,,0.6540244576541976,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,31,serene,reliability,,,,,,,,,0.6950629058078108,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,32,serene,reliability,,,,,,,,,0.6984879655295047,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,33,serene,reliability,,,,,,,,,0.7076543974829724,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,34,serene,reliability,,,,,,,,,0.7192286227614303,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,35,serene,reliability,,,,,,,,,0.7207618984633163,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,36,serene,reliability,,,,,,,,,0.7188013007378751,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,37,serene,reliability,,,,,,,,,0.7345670661674728,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,38,serene,reliability,,,,,,,,,0.7390173399330628,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,39,serene,reliability,,,,,,,,,0.7379858540743818,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,40,serene,reliability,,,,,,,,,0.7623185051084287,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,41,serene,reliability,,,,,,,,,0.7664138738983223,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,42,serene,reliability,,,,,,,,,0.7708312368546426,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,43,serene,reliability,,,,,,,,,0.7732440849331041,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,44,serene,reliability,,,,,,,,,0.7705601925814797,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,45,serene,reliability,,,,,,,,,0.7451983635529675,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,46,serene,reliability,,,,,,,,,0.7365894232937135,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,aligned,47,serene,reliability,,,,,,,,,0.8096283050552334,raw,,,True,True,topic split A (0-9) versus split B (10-19),aligned: serene
split_reliability,misaligned,0,angry,reliability,,,,,,,,,0.548880908433028,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,1,angry,reliability,,,,,,,,,0.561627021709546,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,2,angry,reliability,,,,,,,,,0.5663696513854487,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,3,angry,reliability,,,,,,,,,0.5845420299175437,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
split_reliability,misaligned,4,angry,reliability,,,,,,,,,0.5798317486900469,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: angry
